branch_id;serie;emission_date;weight;weight_m3;weight_charged;m3;shipping_value;tax_amount;total_value;type_transportation;lot;origin_branch_id;recipient_branch_id;calculation_branch_id;debit_branch_id;shipping_table_order;shipping_table;shipping_type;insurance;insurance_contract;delivery_time;doct_blocked;sender_customer_id;recipient_customer_id;consignee_customer_id;debtor_customer_id;customer_calculation_id;delivery_route_id;delivery_date;cte_protocol;cte_key;cte_situation;cte_sefaz_return;cost_center_id;bill
25;10;2024-01-23 18:00:00;39;16;16,110000;46,130000;6718.91; 201.57 ; 6920.48 ;FOB;99;21;15;15;15;2;1;AEREO;Averbado;1946712;2024-03-02;0;890;799;;799;799;1;;276891222;14202412908126500014355104383741600108548888;Autorizado;Autorizado;1;
1;13;2022-02-16 01:26:24;42;21;12,340000;54,360000;24371.1; 487.42 ; 24858.52 ;FOB;70;3;21;21;21;1;1;RODOVIARIO;Averbado;1179328;2024-03-05;0;719;923;;923;923;1;;636466761;24202222908126500014355134830928170108931111;Aguardando retorno da Sefaz;Autorizado;1;
7;11;2023-03-30 01:40:48;2;27;32,490000;29,680000;17531.78; 175.32 ; 17707.1 ;CIF;1;16;9;16;16;2;1;RODOVIARIO;Não Averbado;;2024-03-01;0;112;282;;112;112;1;;118911830;37202332908126500014355116035594740108688888;Aguardando retorno da Sefaz;Autorizado;1;
9;12;2022-09-12 16:48:00;23;43;30,490000;23,920000;17121.67; 342.43 ; 17464.1 ;CIF;65;22;11;22;22;3;1;RODOVIARIO;Não Averbado;;2024-02-19;0;268;757;;268;268;1;;782788271;32202292908126500014355129139963640108951111;Rejeitado;Schema Invalido;1;
13;12;2023-11-12 04:04:48;34;17;43,740000;20,880000;7134.34; 142.69 ; 7277.03 ;CIF;93;18;11;18;18;1;1;AEREO;Averbado;2483520;2024-03-03;0;267;393;;267;267;1;2024-02-24;655484073;29202311290812650001435512602773601010830555;Aguardando retorno da Sefaz;Autorizado;1;
13;11;2023-01-10 07:40:48;36;13;29,910000;50,400000;23455.98; 469.12 ; 23925.1 ;FOB;76;14;18;18;18;3;1;RODOVIARIO;Não Averbado;;2024-02-28;0;781;106;;106;106;1;2024-02-16;281879932;49202312908126500014355112474800401082055555;Rejeitado;Schema Invalido;1;
2;13;2022-02-02 15:50:24;23;9;6,680000;23,330000;2209.44; 66.28 ; 2275.72 ;CIF;87;3;15;3;3;1;1;RODOVIARIO;Averbado;673974;2024-03-01;0;135;160;;135;135;1;;514079872;39202222908126500014355133950195050108824444;Rejeitado;Schema Invalido;1;
14;15;2022-05-16 09:07:12;4;44;35,470000;3,390000;21595.78; 431.92 ; 22027.7 ;FOB;31;17;2;2;2;1;1;RODOVIARIO;Averbado;1975186;2024-02-17;0;268;385;;385;385;1;2024-02-15;904164829;50202252908126500014355156518758010840666666;Autorizado;Autorizado;1;
13;12;2023-09-10 17:02:24;41;38;28,300000;24,230000;34400.82; 1032.02 ; 35432.84 ;CIF;5;25;25;25;25;2;1;AEREO;Averbado;261936;2024-02-14;0;953;338;;953;953;1;2024-03-04;146899245;26202392908126500014355126703542130108268888;Rejeitado;Schema Invalido;1;
7;15;2022-06-19 08:52:48;19;12;27,500000;35,460000;10074.01; 302.22 ; 10376.23 ;FOB;90;9;21;21;21;1;1;RODOVIARIO;Averbado;1469452;2024-02-28;0;463;835;;835;835;1;2024-03-05;382285729;38202262908126500014355151668029510108891111;Rejeitado;Schema Invalido;1;
3;11;2023-07-27 10:04:48;33;44;51,850000;20,310000;2496.12; 49.92 ; 2546.04 ;CIF;15;13;9;13;13;2;1;AEREO;Não Averbado;;2024-02-26;0;850;156;;850;850;1;;604115244;46202372908126500014355111789203510108863333;Rejeitado;Schema Invalido;1;
14;10;2023-02-07 10:19:12;37;32;7,100000;18,710000;3055.8; 91.67 ; 3147.47 ;CIF;28;12;22;12;12;2;1;AEREO;Averbado;442923;2024-02-21;0;573;280;;573;573;1;;452726083;15202322908126500014355103344120300108783333;Autorizado;Autorizado;1;
25;15;2022-05-19 01:55:12;49;37;51,450000;16,170000;25295.27; 252.95 ; 25548.22 ;FOB;91;8;9;9;9;3;1;RODOVIARIO;Averbado;1277960;2024-02-26;0;494;922;;922;922;1;;454892841;43202252908126500014355159706464240108740000;Rejeitado;Schema Invalido;1;
24;13;2023-09-23 04:04:48;39;39;15,040000;48,600000;16479.81; 164.8 ; 16644.61 ;CIF;1;2;15;2;2;1;1;AEREO;Não Averbado;;2024-02-22;0;198;265;;198;198;1;2024-02-23;618691541;27202392908126500014355139920765800108682222;Rejeitado;Schema Invalido;1;
3;10;2022-06-15 13:26:24;42;6;7,750000;12,390000;6769.58; 203.09 ; 6972.67 ;CIF;84;6;17;6;6;2;1;RODOVIARIO;Averbado;2419341;2024-02-19;0;46;557;;46;46;1;;699669916;23202262908126500014355104202811801083211111;Autorizado;Autorizado;1;
19;11;2023-12-27 18:43:12;10;45;28,830000;12,110000;21272.26; 425.45 ; 21697.71 ;CIF;97;17;19;17;17;1;1;RODOVIARIO;Não Averbado;;2024-02-20;0;285;965;;285;285;1;2024-02-26;736083208;11202312290812650001435511363915831010842666;Rejeitado;Schema Invalido;1;
19;10;2023-12-09 07:40:48;3;15;40,310000;49,270000;4766.26; 95.33 ; 4861.59 ;FOB;28;6;23;23;23;2;1;AEREO;Averbado;892675;2024-02-23;0;717;477;;477;477;1;2024-02-25;600446573;49202312290812650001435510512592525010810000;Rejeitado;Schema Invalido;1;
14;13;2023-11-06 04:33:36;2;15;39,830000;33,780000;32340.99; 970.23 ; 33311.22 ;CIF;47;16;22;16;16;2;1;RODOVIARIO;Averbado;241254;2024-02-24;0;371;633;;371;371;1;;225758381;33202311290812650001435513473933522010865000;Aguardando retorno da Sefaz;Autorizado;1;
1;15;2023-03-16 21:36:00;49;49;26,820000;9,060000;16792.28; 335.85 ; 17128.13 ;CIF;80;18;20;18;18;2;1;AEREO;Averbado;1121596;2024-03-03;0;213;599;;213;213;1;;590123078;43202332908126500014355153523426270108748888;Rejeitado;Schema Invalido;1;
18;12;2023-01-10 16:48:00;9;31;42,880000;7,230000;26639.34; 266.39 ; 26905.73 ;FOB;10;12;3;3;3;2;1;AEREO;Averbado;2054613;2024-02-14;0;351;797;;797;797;1;;949254891;17202312908126500014355126256073780108255555;Autorizado;Autorizado;1;
5;14;2023-05-28 06:28:48;13;30;8,680000;1,080000;25394.05; 507.88 ; 25901.93 ;CIF;80;16;10;16;16;1;1;AEREO;Não Averbado;;2024-02-14;0;49;97;;49;49;1;2024-02-18;419780690;32202352908126500014355145983184030108906666;Rejeitado;Schema Invalido;1;
6;10;2022-03-26 16:04:48;18;54;18,170000;6,760000;33680.77; 1010.42 ; 34691.19 ;CIF;23;4;5;4;4;2;1;AEREO;Não Averbado;;2024-03-02;0;765;421;;765;765;1;;505142930;34202232908126500014355106362227000108917777;Autorizado;Autorizado;1;
9;11;2023-08-30 04:04:48;39;31;21,580000;23,430000;10612.06; 212.24 ; 10824.3 ;CIF;40;24;12;24;24;3;1;AEREO;Não Averbado;;2024-02-18;0;492;730;;492;492;1;2024-02-15;959945437;21202382908126500014355117711150890108655555;Aguardando retorno da Sefaz;Autorizado;1;
20;15;2022-09-14 01:26:24;22;22;45,380000;20,300000;19414.95; 194.15 ; 19609.1 ;CIF;38;13;14;13;13;2;1;AEREO;Não Averbado;;2024-02-16;0;884;304;;884;884;1;2024-02-24;831145354;19202292908126500014355156335509890108414444;Autorizado;Autorizado;1;
9;11;2022-10-25 21:36:00;11;22;35,220000;10,600000;10255.35; 102.55 ; 10357.9 ;FOB;7;1;22;22;22;3;1;AEREO;Averbado;286305;2024-03-01;0;927;380;;380;380;1;2024-02-21;298520909;43202210290812650001435511561671942010879888;Aguardando retorno da Sefaz;Autorizado;1;
14;14;2023-08-27 22:04:48;24;26;27,240000;24,040000;23490.76; 234.91 ; 23725.67 ;CIF;97;18;9;18;18;1;1;RODOVIARIO;Averbado;484193;2024-02-14;0;708;267;;708;708;1;;304135083;27202382908126500014355142640465260108809999;Aguardando retorno da Sefaz;Autorizado;1;
15;12;2022-07-26 17:02:24;52;13;52,920000;50,770000;35231.78; 352.32 ; 35584.1 ;FOB;8;17;12;12;12;1;1;AEREO;Não Averbado;;2024-02-19;0;425;394;;394;394;1;2024-02-26;481342583;23202272908126500014355125353469500108705555;Autorizado;Autorizado;1;
5;15;2022-03-26 22:33:36;15;16;53,520000;47,370000;5522.3; 55.22 ; 5577.52 ;FOB;31;15;24;24;24;3;1;RODOVIARIO;Não Averbado;;2024-02-23;0;897;949;;949;949;1;;158452997;18202232908126500014355159566559450108828888;Aguardando retorno da Sefaz;Autorizado;1;
3;14;2022-10-09 03:07:12;17;28;33,320000;39,530000;31716.05; 951.48 ; 32667.53 ;CIF;25;2;19;2;2;3;1;AEREO;Não Averbado;;2024-03-05;0;126;177;;126;126;1;;248278339;53202210290812650001435514265683337010871999;Autorizado;Autorizado;1;
5;11;2023-03-09 01:55:12;29;51;21,850000;28,010000;34137.19; 341.37 ; 34478.56 ;FOB;88;7;23;23;23;1;1;RODOVIARIO;Averbado;1908112;2024-02-18;0;304;918;;918;918;1;2024-02-27;708968596;20202332908126500014355118144782510108611111;Rejeitado;Schema Invalido;1;
12;10;2022-07-27 14:09:36;40;50;53,700000;4,250000;8427.62; 84.28 ; 8511.9 ;CIF;71;5;18;5;5;3;1;RODOVIARIO;Averbado;2417099;2024-02-23;0;586;640;;586;586;1;;687463894;32202272908126500014355103169005701081955555;Autorizado;Autorizado;1;
5;13;2022-02-06 21:07:12;2;19;34,170000;23,120000;31812.36; 318.12 ; 32130.48 ;CIF;70;20;15;20;20;2;1;RODOVIARIO;Averbado;1541812;2024-02-15;0;327;36;;327;327;1;;893222512;49202222908126500014355137775594501086922222;Autorizado;Autorizado;1;
12;15;2024-01-02 13:12:00;20;5;9,190000;45,210000;29955.31; 898.66 ; 30853.97 ;CIF;74;6;6;6;6;1;1;RODOVIARIO;Averbado;809917;2024-02-27;0;467;42;;467;467;1;2024-02-29;353201031;41202412908126500014355155764960530108747777;Aguardando retorno da Sefaz;Autorizado;1;
24;10;2023-06-16 13:55:12;19;4;16,650000;37,340000;17203.18; 172.03 ; 17375.21 ;FOB;73;20;21;21;21;2;1;AEREO;Averbado;1501118;2024-02-29;0;569;82;;82;82;1;;727765039;45202362908126500014355105876771250108757777;Rejeitado;Schema Invalido;1;
2;15;2022-09-20 12:57:36;3;7;1,220000;37,590000;16296.37; 162.96 ; 16459.33 ;CIF;54;4;17;4;4;1;1;AEREO;Não Averbado;;2024-02-24;0;473;619;;473;473;1;2024-02-16;790705505;13202292908126500014355155222679350108765555;Autorizado;Autorizado;1;
25;12;2022-08-27 19:40:48;22;18;30,900000;7,880000;20736.59; 622.1 ; 21358.69 ;FOB;8;10;2;2;2;3;1;RODOVIARIO;Averbado;580222;2024-02-20;0;318;496;;496;496;1;;350691591;25202282908126500014355127508536740108818888;Autorizado;Autorizado;1;
11;12;2023-07-07 06:57:36;40;19;42,740000;38,450000;32914.51; 987.44 ; 33901.95 ;CIF;47;8;3;8;8;3;1;AEREO;Não Averbado;;2024-02-26;0;516;17;;516;516;1;;377785157;37202372908126500014355122514497030108129999;Aguardando retorno da Sefaz;Autorizado;1;
23;10;2023-07-02 19:26:24;22;37;52,710000;24,570000;27077.24; 270.77 ; 27348.01 ;FOB;36;3;10;10;10;1;1;RODOVIARIO;Não Averbado;;2024-02-22;0;830;871;;871;871;1;;436194985;17202372908126500014355103442731250108179999;Aguardando retorno da Sefaz;Autorizado;1;
8;10;2023-12-30 06:00:00;36;2;21,220000;23,060000;8169.62; 81.7 ; 8251.32 ;CIF;38;11;12;11;11;3;1;AEREO;Averbado;2103398;2024-03-02;0;592;698;;592;592;1;2024-02-18;557979152;21202312290812650001435510999224841010894333;Rejeitado;Schema Invalido;1;
10;10;2022-02-12 04:33:36;24;1;8,760000;20,260000;15130.99; 453.93 ; 15584.92 ;CIF;62;13;9;13;13;2;1;RODOVIARIO;Não Averbado;;2024-03-03;0;399;531;;399;399;1;2024-02-29;845737748;13202222908126500014355108943372170108599999;Rejeitado;Schema Invalido;1;
10;13;2023-03-06 10:19:12;37;2;32,970000;19,290000;6748.84; 134.98 ; 6883.82 ;FOB;55;18;8;8;8;2;1;AEREO;Não Averbado;;2024-02-29;0;413;918;;918;918;1;;128130631;33202332908126500014355132421042150108828888;Autorizado;Autorizado;1;
2;14;2022-05-30 04:04:48;26;46;7,660000;23,600000;26039.81; 781.19 ; 26821 ;CIF;13;1;18;1;1;1;1;AEREO;Não Averbado;;2024-02-26;0;722;870;;722;722;1;;915343417;47202252908126500014355148183312030108960000;Rejeitado;Schema Invalido;1;
5;10;2023-08-05 06:14:24;1;41;11,860000;13,610000;24998.12; 249.98 ; 25248.1 ;FOB;29;13;22;22;22;1;1;RODOVIARIO;Averbado;2126846;2024-02-16;0;418;175;;175;175;1;2024-02-19;263595245;27202382908126500014355104443376000108510000;Rejeitado;Schema Invalido;1;
3;10;2023-10-14 18:43:12;35;43;26,580000;27,480000;23531.18; 470.62 ; 24001.8 ;FOB;31;13;8;8;8;2;1;AEREO;Averbado;1234284;2024-03-04;0;38;712;;712;712;1;;808066978;40202310290812650001435510907330057010850333;Rejeitado;Schema Invalido;1;
21;14;2022-11-23 16:04:48;4;48;24,460000;45,070000;29784.72; 595.69 ; 30380.41 ;FOB;4;16;13;13;13;2;1;AEREO;Averbado;847543;2024-02-26;0;702;968;;968;968;1;;849331745;41202211290812650001435514445593881010871666;Rejeitado;Schema Invalido;1;
8;10;2023-09-01 10:04:48;19;38;37,780000;19,680000;13501.1; 135.01 ; 13636.11 ;FOB;74;19;11;11;11;2;1;RODOVIARIO;Averbado;1656131;2024-03-01;0;759;68;;68;68;1;;445861590;13202392908126500014355104887889530108681111;Aguardando retorno da Sefaz;Autorizado;1;
15;10;2023-07-04 12:28:48;45;53;20,270000;30,260000;30140.57; 602.81 ; 30743.38 ;CIF;43;12;9;12;12;1;1;AEREO;Não Averbado;;2024-02-19;0;917;768;;917;917;1;2024-03-04;340291648;34202372908126500014355103687165580108491111;Autorizado;Autorizado;1;
2;11;2023-06-02 06:28:48;7;10;46,320000;9,960000;6302.11; 63.02 ; 6365.13 ;FOB;28;4;24;24;24;3;1;RODOVIARIO;Não Averbado;;2024-02-27;0;835;425;;425;425;1;;299412165;46202362908126500014355111042058690108104444;Aguardando retorno da Sefaz;Autorizado;1;
11;14;2023-10-22 13:40:48;47;20;38,960000;2,660000;21385.37; 641.56 ; 22026.93 ;CIF;12;23;14;23;23;3;1;AEREO;Não Averbado;;2024-02-25;0;933;874;;933;933;1;2024-02-24;266822923;36202310290812650001435514191422434010814111;Aguardando retorno da Sefaz;Autorizado;1;
20;14;2023-09-30 12:00:00;26;15;1,190000;9,130000;10705.41; 107.05 ; 10812.46 ;FOB;32;18;13;13;13;3;1;AEREO;Averbado;2097834;2024-03-05;0;40;314;;314;314;1;;677679233;29202392908126500014355143765443920108970000;Rejeitado;Schema Invalido;1;
20;15;2024-01-24 09:36:00;20;33;49,580000;23,970000;20354.61; 407.09 ; 20761.7 ;FOB;26;21;17;17;17;2;1;RODOVIARIO;Não Averbado;;2024-02-24;0;380;518;;518;518;1;;585591650;13202412908126500014355156742116760108419999;Rejeitado;Schema Invalido;1;
14;15;2023-02-03 21:07:12;47;1;17,120000;50,430000;11284.89; 225.7 ; 11510.59 ;CIF;22;6;5;6;6;2;1;AEREO;Não Averbado;;2024-02-29;0;446;299;;446;446;1;2024-02-18;144301601;28202322908126500014355152159573640108144444;Autorizado;Autorizado;1;
21;11;2023-05-21 10:33:36;20;11;23,150000;42,870000;18731.7; 187.32 ; 18919.02 ;FOB;59;23;16;16;16;1;1;RODOVIARIO;Averbado;1260108;2024-03-02;0;754;244;;244;244;1;2024-02-24;534262742;39202352908126500014355116896046701081777777;Aguardando retorno da Sefaz;Autorizado;1;
7;12;2022-10-14 00:57:36;52;52;26,110000;30,980000;15418.08; 154.18 ; 15572.26 ;CIF;30;5;20;5;5;2;1;RODOVIARIO;Não Averbado;;2024-02-24;0;50;899;;50;50;1;;469726384;32202210290812650001435512516866092010827000;Autorizado;Autorizado;1;
15;12;2023-11-13 20:24:00;32;45;4,130000;6,290000;18766; 187.66 ; 18953.66 ;FOB;11;18;5;5;5;3;1;AEREO;Averbado;223058;2024-02-21;0;962;999;;999;999;1;2024-02-18;192869399;34202311290812650001435512695898517010814666;Rejeitado;Schema Invalido;1;
9;13;2023-08-05 09:36:00;12;29;24,450000;22,490000;33843.77; 1015.31 ; 34859.08 ;CIF;71;2;17;2;2;1;1;RODOVIARIO;Não Averbado;;2024-02-20;0;942;338;;942;942;1;;448863442;49202382908126500014355138992996290108884444;Aguardando retorno da Sefaz;Autorizado;1;
17;15;2022-03-02 00:00:00;28;41;35,470000;4,030000;30079.75; 601.6 ; 30681.35 ;CIF;51;9;16;9;9;1;1;AEREO;Averbado;1765986;2024-02-18;0;669;340;;669;669;1;2024-02-29;152342826;40202232908126500014355155397454980108700000;Autorizado;Autorizado;1;
17;14;2022-02-08 01:12:00;55;50;14,180000;15,800000;20734.5; 622.04 ; 21356.54 ;CIF;80;14;25;14;14;3;1;RODOVIARIO;Averbado;903191;2024-03-04;0;914;841;;914;914;1;2024-02-21;599610569;16202222908126500014355148415710260108927777;Aguardando retorno da Sefaz;Autorizado;1;
18;12;2023-08-29 19:12:00;34;34;38,790000;51,150000;23235.84; 464.72 ; 23700.56 ;CIF;81;11;11;11;11;3;1;RODOVIARIO;Averbado;712614;2024-03-03;0;899;924;;899;899;1;2024-02-21;781606517;39202382908126500014355128262000610108459999;Aguardando retorno da Sefaz;Autorizado;1;
16;13;2023-06-13 22:33:36;55;42;50,770000;45,110000;29792.24; 893.77 ; 30686.01 ;CIF;22;4;6;4;4;3;1;AEREO;Averbado;1429083;2024-02-26;0;874;650;;874;874;1;2024-02-28;424621494;52202362908126500014355139981137220108601111;Aguardando retorno da Sefaz;Autorizado;1;
15;10;2023-01-27 22:33:36;15;37;15,370000;43,950000;20721.65; 414.43 ; 21136.08 ;CIF;80;10;17;10;10;1;1;RODOVIARIO;Averbado;1350517;2024-03-04;0;971;722;;971;971;1;;606611120;12202312908126500014355102309459710108883333;Autorizado;Autorizado;1;
4;13;2024-01-19 21:36:00;15;15;20,210000;8,210000;2850.25; 57.01 ; 2907.26 ;CIF;96;15;10;15;15;2;1;AEREO;Não Averbado;;2024-03-03;0;877;951;;877;877;1;;603433967;30202412908126500014355138713631220108981111;Autorizado;Autorizado;1;
16;12;2023-11-30 09:50:24;11;52;5,480000;12,780000;2170.81; 43.42 ; 2214.23 ;CIF;97;7;15;7;7;2;1;RODOVIARIO;Averbado;347530;2024-02-19;0;272;529;;272;272;1;2024-02-29;402250189;39202311290812650001435512282770629010898444;Rejeitado;Schema Invalido;1;
1;12;2023-07-09 02:24:00;32;36;26,430000;16,580000;10094.67; 302.84 ; 10397.51 ;FOB;45;16;6;6;6;3;1;AEREO;Averbado;596323;2024-03-02;0;544;870;;870;870;1;;723265194;23202372908126500014355123480172830108876666;Aguardando retorno da Sefaz;Autorizado;1;
23;14;2023-12-11 14:52:48;23;1;35,090000;49,440000;4609.44; 46.09 ; 4655.53 ;CIF;29;8;8;8;8;1;1;RODOVIARIO;Averbado;1652643;2024-03-02;0;824;747;;824;824;1;2024-03-01;746475453;13202312290812650001435514775961557010835333;Autorizado;Autorizado;1;
14;12;2023-11-19 08:09:36;47;40;33,880000;53,160000;27698.51; 276.99 ; 27975.5 ;CIF;91;14;22;14;14;2;1;AEREO;Averbado;2217789;2024-02-18;0;342;781;;342;342;1;2024-02-23;900891793;17202311290812650001435512973144033010824666;Autorizado;Autorizado;1;
4;12;2022-08-27 03:50:24;38;53;34,270000;4,440000;1145.11; 34.35 ; 1179.46 ;CIF;32;15;20;15;15;1;1;AEREO;Averbado;2359409;2024-02-25;0;730;3;;730;730;1;;899708066;24202282908126500014355124795602510108287777;Aguardando retorno da Sefaz;Autorizado;1;
3;15;2022-02-12 06:00:00;36;32;12,550000;42,570000;8692.01; 86.92 ; 8778.93 ;CIF;87;24;2;24;24;3;1;AEREO;Averbado;916870;2024-03-03;0;905;289;;905;905;1;2024-02-20;758180103;11202222908126500014355153377790020108328888;Rejeitado;Schema Invalido;1;
12;12;2022-10-24 22:04:48;33;14;7,330000;46,830000;33604.8; 336.05 ; 33940.85 ;FOB;49;4;25;25;25;1;1;AEREO;Averbado;1488526;2024-02-26;0;484;896;;896;896;1;;354720087;22202210290812650001435512350892491010892666;Aguardando retorno da Sefaz;Autorizado;1;
8;15;2023-06-12 20:52:48;19;16;1,960000;52,680000;20790.13; 623.7 ; 21413.83 ;CIF;88;2;2;2;2;2;1;RODOVIARIO;Não Averbado;;2024-03-03;0;464;48;;464;464;1;;799811424;16202362908126500014355154150459610108358888;Autorizado;Autorizado;1;
16;10;2022-10-28 03:50:24;18;15;11,770000;54,630000;29096.46; 290.96 ; 29387.42 ;FOB;54;11;6;6;6;3;1;AEREO;Averbado;2435049;2024-02-28;0;205;975;;975;975;1;;306665415;34202210290812650001435510456864353010877444;Aguardando retorno da Sefaz;Autorizado;1;
16;11;2022-10-17 19:26:24;40;29;20,040000;43,970000;8044.99; 80.45 ; 8125.44 ;CIF;20;8;5;8;8;1;1;RODOVIARIO;Averbado;1986293;2024-02-23;0;856;393;;856;856;1;;963375326;42202210290812650001435511286629494010866333;Autorizado;Autorizado;1;
18;12;2023-09-23 06:57:36;35;18;20,810000;51,240000;35099.86; 1053 ; 36152.86 ;CIF;68;14;23;14;14;3;1;AEREO;Averbado;327763;2024-02-29;0;820;680;;820;820;1;;139699893;37202392908126500014355126863034160108981111;Autorizado;Autorizado;1;
5;10;2023-12-04 03:21:36;41;34;5,350000;37,340000;13591.37; 407.74 ; 13999.11 ;CIF;88;9;19;9;9;2;1;AEREO;Averbado;520182;2024-03-01;0;370;579;;370;370;1;;726306271;43202312290812650001435510309637640010836111;Aguardando retorno da Sefaz;Autorizado;1;
19;10;2022-09-22 10:48:00;13;44;13,510000;42,850000;20938.46; 628.15 ; 21566.61 ;FOB;4;1;11;11;11;3;1;AEREO;Não Averbado;;2024-03-05;0;445;743;;743;743;1;2024-02-28;220249409;35202292908126500014355109789482730108828888;Autorizado;Autorizado;1;
21;11;2023-09-16 07:55:12;49;27;53,340000;40,180000;31440.64; 943.22 ; 32383.86 ;FOB;43;4;5;5;5;1;1;RODOVIARIO;Averbado;685433;2024-02-24;0;254;624;;624;624;1;;178077812;38202392908126500014355111526781420108900000;Aguardando retorno da Sefaz;Autorizado;1;
9;11;2023-08-11 12:28:48;40;10;35,750000;38,400000;14385.78; 143.86 ; 14529.64 ;CIF;11;7;23;7;7;3;1;AEREO;Não Averbado;;2024-02-18;0;288;713;;288;288;1;;211826611;14202382908126500014355112135514970108392222;Aguardando retorno da Sefaz;Autorizado;1;
16;15;2023-10-10 17:02:24;4;27;14,530000;54,100000;27279.24; 818.38 ; 28097.62 ;CIF;66;21;7;21;21;2;1;AEREO;Averbado;584625;2024-02-26;0;673;877;;673;673;1;;624508670;23202310290812650001435515990741779010879111;Autorizado;Autorizado;1;
20;14;2023-11-10 06:57:36;15;33;26,960000;49,750000;10703.75; 107.04 ; 10810.79 ;CIF;11;22;23;22;22;2;1;AEREO;Averbado;1276200;2024-02-23;0;275;721;;275;275;1;2024-02-23;295854025;37202311290812650001435514159410935010842111;Rejeitado;Schema Invalido;1;
7;12;2023-01-26 01:12:00;47;52;17,890000;21,380000;4351.65; 87.03 ; 4438.68 ;FOB;13;20;14;14;14;2;1;RODOVIARIO;Averbado;500543;2024-02-16;0;904;130;;130;130;1;2024-02-20;236176660;39202312908126500014355129593758190108868888;Rejeitado;Schema Invalido;1;
2;12;2022-02-08 06:28:48;15;3;40,560000;38,520000;8896.14; 88.96 ; 8985.1 ;CIF;58;6;20;6;6;1;1;AEREO;Averbado;1482380;2024-02-28;0;374;546;;374;374;1;;753729417;52202222908126500014355126493661640108681111;Aguardando retorno da Sefaz;Autorizado;1;
25;11;2022-08-01 16:48:00;45;17;46,710000;51,270000;26059.39; 260.59 ; 26319.98 ;FOB;1;5;1;1;1;1;1;RODOVIARIO;Averbado;402673;2024-02-29;0;928;944;;944;944;1;;616542392;41202282908126500014355116646911220108626666;Autorizado;Autorizado;1;
23;15;2022-05-20 14:52:48;33;49;22,370000;28,270000;13546.55; 135.47 ; 13682.02 ;FOB;17;24;24;24;24;3;1;AEREO;Averbado;1122240;2024-02-20;0;742;587;;587;587;1;2024-02-17;429422193;12202252908126500014355154898502870108926666;Autorizado;Autorizado;1;
10;11;2022-04-12 11:16:48;3;44;39,390000;4,360000;24354.24; 730.63 ; 25084.87 ;CIF;41;9;6;9;9;1;1;AEREO;Averbado;2382816;2024-02-14;0;994;572;;994;994;1;2024-02-23;918350430;46202242908126500014355112385441980108893333;Aguardando retorno da Sefaz;Autorizado;1;
16;15;2023-05-20 23:02:24;36;17;26,410000;9,600000;16423.84; 328.48 ; 16752.32 ;CIF;57;13;2;13;13;1;1;AEREO;Não Averbado;;2024-02-27;0;646;340;;646;646;1;2024-02-22;553940588;14202352908126500014355159510125680108981111;Autorizado;Autorizado;1;
20;13;2022-11-22 10:48:00;38;45;14,410000;21,290000;25662.42; 256.62 ; 25919.04 ;FOB;84;6;2;2;2;1;1;AEREO;Averbado;333054;2024-02-21;0;901;893;;893;893;1;2024-02-17;183553231;11202211290812650001435513988918140108238888;Autorizado;Autorizado;1;
21;14;2022-06-14 06:14:24;12;33;17,660000;6,050000;16423.86; 164.24 ; 16588.1 ;FOB;2;21;4;4;4;2;1;RODOVIARIO;Averbado;589565;2024-02-18;0;120;392;;392;392;1;;208618909;28202262908126500014355145023859570108989999;Rejeitado;Schema Invalido;1;
5;15;2023-05-07 21:50:24;48;13;52,270000;35,350000;33117.02; 662.34 ; 33779.36 ;CIF;18;14;23;14;14;2;1;RODOVIARIO;Averbado;1479644;2024-02-22;0;526;730;;526;526;1;;620878757;45202352908126500014355152748125530108767777;Aguardando retorno da Sefaz;Autorizado;1;
8;15;2023-04-18 23:31:12;25;17;28,690000;50,300000;25180.08; 755.4 ; 25935.48 ;FOB;91;14;7;7;7;1;1;AEREO;Não Averbado;;2024-02-18;0;969;441;;441;441;1;;793352754;34202342908126500014355159116091550108813333;Autorizado;Autorizado;1;
13;14;2022-07-19 10:33:36;2;37;25,420000;47,470000;15815.43; 474.46 ; 16289.89 ;CIF;54;25;5;25;25;3;1;AEREO;Averbado;1446287;2024-02-17;0;111;67;;111;111;1;2024-02-16;239284631;15202272908126500014355146834844890108432222;Aguardando retorno da Sefaz;Autorizado;1;
6;14;2023-03-03 16:48:00;42;30;13,910000;36,050000;2191.32; 21.91 ; 2213.23 ;FOB;65;2;7;7;7;2;1;RODOVIARIO;Averbado;912005;2024-03-03;0;659;584;;584;584;1;2024-03-05;741198933;46202332908126500014355149150722900108152222;Rejeitado;Schema Invalido;1;
1;14;2023-06-08 08:52:48;14;22;26,450000;1,980000;576.48; 11.53 ; 588.01 ;FOB;21;1;4;4;4;2;1;AEREO;Averbado;2108866;2024-02-25;0;394;804;;804;804;1;;683507308;11202362908126500014355141820412250108517777;Aguardando retorno da Sefaz;Autorizado;1;
8;13;2023-05-24 21:50:24;36;29;36,070000;32,240000;34446.48; 688.93 ; 35135.41 ;CIF;19;3;25;3;3;1;1;RODOVIARIO;Averbado;1830212;2024-03-05;0;7;581;;7;7;1;;563148083;36202352908126500014355138303119640108263333;Autorizado;Autorizado;1;
